row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,available,reason,image_sha256
gt-diagnostic-v2::rk2_n15_gt::synth_0040::seed_000,synth_0040,0,rk2_n15_gt,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0040/seed_000/img_0.jpg,True,,846a199f1e04afb7b61e2fb5520c2d0990f5f2882779505ba6bbfb957d91eefe
gt-diagnostic-v2::endpoint_auto::synth_0041::seed_000,synth_0041,0,endpoint_auto,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0041/seed_000/img_0.jpg,True,,d461c6dac760eb91d000d787ff79e7c33aa22ace030b30369120a01c48c56e5b
gt-diagnostic-v2::endpoint_gt::synth_0041::seed_000,synth_0041,0,endpoint_gt,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0041/seed_000/img_0.jpg,True,,082fb33492ce609871960ec5e5c0a5435ecfdaed75161be0eb67161a606f6920
gt-diagnostic-v2::rk2_auto::synth_0041::seed_000,synth_0041,0,rk2_auto,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0041/seed_000/img_0.jpg,True,,55662122a7a4e9f150f8d83fc4360f3bf803ce601e7416d5d96f9893f8992969
gt-diagnostic-v2::rk2_gt::synth_0041::seed_000,synth_0041,0,rk2_gt,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0041/seed_000/img_0.jpg,True,,047e4b013384b0904c877e5115a74b79aaf384d3f3623500a3d10b21158f07e5
gt-diagnostic-v2::rk2_n15_auto::synth_0041::seed_000,synth_0041,0,rk2_n15_auto,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0041/seed_000/img_0.jpg,True,,7c4ada8e69271135c2e40ead568743f1607425deaf3ed6c97e3a313c9265f827
gt-diagnostic-v2::rk2_n15_gt::synth_0041::seed_000,synth_0041,0,rk2_n15_gt,head,panda,medium,expansion,A cat at a mountain,A cat with panda head at a mountain,core/data/partedit_subset/cases/synth_0041/source.png,core/data/partedit_subset/cases/synth_0041/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0041/seed_000/img_0.jpg,True,,284dbf72a9f96f577eac71c15d1716cd60ce45c5e1669f1acbcc91685cbf28a5
gt-diagnostic-v2::endpoint_auto::synth_0042::seed_000,synth_0042,0,endpoint_auto,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0042/seed_000/img_0.jpg,True,,415ceff2b7921278df373512f824e55abe216ac3dbd7ad2077adfa9b53ed3b1b
gt-diagnostic-v2::endpoint_gt::synth_0042::seed_000,synth_0042,0,endpoint_gt,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0042/seed_000/img_0.jpg,True,,828c3c3e6274bbba5228374eedda7b778f86f55195dbda641a25b9820ceeb28a
gt-diagnostic-v2::rk2_auto::synth_0042::seed_000,synth_0042,0,rk2_auto,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0042/seed_000/img_0.jpg,True,,d71de821f607ec6ad210a07a63f0ac2b6dd62e0184907054af4bcb92d7a1b64c
gt-diagnostic-v2::rk2_gt::synth_0042::seed_000,synth_0042,0,rk2_gt,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0042/seed_000/img_0.jpg,True,,8190b83b7906494a72a6156604f206e41f8beb9d9f53735c4df94e986d516dc7
gt-diagnostic-v2::rk2_n15_auto::synth_0042::seed_000,synth_0042,0,rk2_n15_auto,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0042/seed_000/img_0.jpg,True,,7ea017c63fbda9d560dd3cdfc84773025073993b4261e54be03d286baeb8f62c
gt-diagnostic-v2::rk2_n15_gt::synth_0042::seed_000,synth_0042,0,rk2_n15_gt,head,cheetah,medium,comparable,A panda at a school,A panda with cheetah head at a school,core/data/partedit_subset/cases/synth_0042/source.png,core/data/partedit_subset/cases/synth_0042/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0042/seed_000/img_0.jpg,True,,00d1f57c5b7ac1a2f5e018f161bfc369fa11cf6f8597610ff5e129028f7de23b
gt-diagnostic-v2::endpoint_auto::synth_0043::seed_000,synth_0043,0,endpoint_auto,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0043/seed_000/img_0.jpg,True,,ed6316e1238dd999b20d653a6b6a40fbfbcdd8b8c683d161ee4d83317b395d68
gt-diagnostic-v2::endpoint_gt::synth_0043::seed_000,synth_0043,0,endpoint_gt,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0043/seed_000/img_0.jpg,True,,a5c03bb835191dad6e42ae0471dae8f6e26608516df4e15cfd49b49ceccf16be
gt-diagnostic-v2::rk2_auto::synth_0043::seed_000,synth_0043,0,rk2_auto,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0043/seed_000/img_0.jpg,True,,dd6bae6c42c28dd8ac511c9eaedbab7d556106906395624043badbb908b8a787
gt-diagnostic-v2::rk2_gt::synth_0043::seed_000,synth_0043,0,rk2_gt,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0043/seed_000/img_0.jpg,True,,03b01a7b5c24681bee3c4b729f3d223a452a23c8205dbc2836f4bc5cbdd3c3d4
gt-diagnostic-v2::rk2_n15_auto::synth_0043::seed_000,synth_0043,0,rk2_n15_auto,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0043/seed_000/img_0.jpg,True,,3dda9f1a0fe8a4dd7fa008c12f48c7599b78296befd524fd0f3e554ea34e9907
gt-diagnostic-v2::rk2_n15_gt::synth_0043::seed_000,synth_0043,0,rk2_n15_gt,head,dragon,small,expansion,A bear at a jungle,A bear with dragon head at a jungle,core/data/partedit_subset/cases/synth_0043/source.png,core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0043/seed_000/img_0.jpg,True,,552a68735ac28f4aeee8a58ae322cdd64d826a95d53549818d6f526f4eae1245
gt-diagnostic-v2::endpoint_auto::synth_0044::seed_000,synth_0044,0,endpoint_auto,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0044/seed_000/img_0.jpg,True,,1922087ddd1147b68583faef697046dd5f2ae1e05fbd7862092c89d7010788f4
gt-diagnostic-v2::endpoint_gt::synth_0044::seed_000,synth_0044,0,endpoint_gt,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0044/seed_000/img_0.jpg,True,,6e769a5bcb335368fabcd23c5efde52182ea6988117a716bf8d10cd5ef329b2d
gt-diagnostic-v2::rk2_auto::synth_0044::seed_000,synth_0044,0,rk2_auto,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0044/seed_000/img_0.jpg,True,,08484a3354f6d7fecca9a5f359b9bfeb4e0220d76a11ed3adc089e1beae54819
gt-diagnostic-v2::rk2_gt::synth_0044::seed_000,synth_0044,0,rk2_gt,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0044/seed_000/img_0.jpg,True,,a4429d7cd01dea4926f27e0cb2820d4244ad023c7b3155e6dac35430689606d7
gt-diagnostic-v2::rk2_n15_auto::synth_0044::seed_000,synth_0044,0,rk2_n15_auto,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0044/seed_000/img_0.jpg,True,,5276f5708306ca21224c64ff63fdd7e47837a8b0ebabd724c02d7fff543d1366
gt-diagnostic-v2::rk2_n15_gt::synth_0044::seed_000,synth_0044,0,rk2_n15_gt,head,lion,large,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0044/source.png,core/data/partedit_subset/cases/synth_0044/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0044/seed_000/img_0.jpg,True,,9f5cff316f09fa369ef8fa700b6983bd995d8a5a0b2ab42698370a86142c4a9b
gt-diagnostic-v2::endpoint_auto::synth_0045::seed_000,synth_0045,0,endpoint_auto,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0045/seed_000/img_0.jpg,True,,471dfaece9998fa700d1d113e3bf18c56638a55638dd1cafb18f0fac5356da38
gt-diagnostic-v2::endpoint_gt::synth_0045::seed_000,synth_0045,0,endpoint_gt,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0045/seed_000/img_0.jpg,True,,325744dd927fca229c407ded0ff8a0c887b7c2c3ec2f0db123f90d20d53292b6
gt-diagnostic-v2::rk2_auto::synth_0045::seed_000,synth_0045,0,rk2_auto,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0045/seed_000/img_0.jpg,True,,da5a6758d7c3ed767be9fc687c2320d606eb4144e82c1b7869a56c4e8ede54db
gt-diagnostic-v2::rk2_gt::synth_0045::seed_000,synth_0045,0,rk2_gt,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0045/seed_000/img_0.jpg,True,,4c559f7cae4723b489aa4338bcc692458dee8429f0ef3c404b630dfc376a8c4a
gt-diagnostic-v2::rk2_n15_auto::synth_0045::seed_000,synth_0045,0,rk2_n15_auto,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0045/seed_000/img_0.jpg,True,,4ebcd4ebd02f83f1cd2ed432c75c231a7258864270f38cb530f881996d760e0a
gt-diagnostic-v2::rk2_n15_gt::synth_0045::seed_000,synth_0045,0,rk2_n15_gt,head,panda,medium,expansion,A dog at a store,A dog with panda head at a store,core/data/partedit_subset/cases/synth_0045/source.png,core/data/partedit_subset/cases/synth_0045/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0045/seed_000/img_0.jpg,True,,44859a70a1288c641e4ccca479828d0d63c7e4339c6bc37d3337cedc7241f136
gt-diagnostic-v2::endpoint_auto::synth_0046::seed_000,synth_0046,0,endpoint_auto,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0046/seed_000/img_0.jpg,True,,c8515ffdb63f025a050bc005dada19294a9aa938062f7ae6fd27bd4e046e905c
gt-diagnostic-v2::endpoint_gt::synth_0046::seed_000,synth_0046,0,endpoint_gt,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0046/seed_000/img_0.jpg,True,,8170be0779e8001d7eaa7e1ce139318d3bc1736ea680de34f85c7d0927cf5f44
gt-diagnostic-v2::rk2_auto::synth_0046::seed_000,synth_0046,0,rk2_auto,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0046/seed_000/img_0.jpg,True,,0bb3c1e1232cbede7b0e561a15e5238e350c05c9531723e681060f9b56d4989a
gt-diagnostic-v2::rk2_gt::synth_0046::seed_000,synth_0046,0,rk2_gt,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0046/seed_000/img_0.jpg,True,,2bea26f32454f1398032445d26ec34fed836d495ad1f8b34b31429f97b0fbe51
gt-diagnostic-v2::rk2_n15_auto::synth_0046::seed_000,synth_0046,0,rk2_n15_auto,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0046/seed_000/img_0.jpg,True,,afe9b00780d7e56bd2ca7385c438a550baf198a94827bb04d8aa2e114d08d23b
gt-diagnostic-v2::rk2_n15_gt::synth_0046::seed_000,synth_0046,0,rk2_n15_gt,car body,armored,large,comparable,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,core/data/partedit_subset/cases/synth_0046/source.png,core/data/partedit_subset/cases/synth_0046/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0046/seed_000/img_0.jpg,True,,2a8bcf86a19c90ae1c19dc0035b0be7d82214d06cd80d63d4ad247aa8cb173c7
gt-diagnostic-v2::endpoint_auto::synth_0047::seed_000,synth_0047,0,endpoint_auto,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0047/seed_000/img_0.jpg,True,,9b0842bea0b2dad6b4f0d15d41967c7ff160d891c648b2bee7337f99d12db321
gt-diagnostic-v2::endpoint_gt::synth_0047::seed_000,synth_0047,0,endpoint_gt,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0047/seed_000/img_0.jpg,True,,255cd47170452fd49391ab2e775daba669f8b620ae62c580d34c864e1b290348
gt-diagnostic-v2::rk2_auto::synth_0047::seed_000,synth_0047,0,rk2_auto,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0047/seed_000/img_0.jpg,True,,80859beadd8d1469ac7700f135af00715bde565e44a8c75e1b754e8d2ef6be70
gt-diagnostic-v2::rk2_gt::synth_0047::seed_000,synth_0047,0,rk2_gt,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0047/seed_000/img_0.jpg,True,,ff85278f376490e7a3367e16f7318e37a77b4624b16799b9aaa93e07e4d827ca
gt-diagnostic-v2::rk2_n15_auto::synth_0047::seed_000,synth_0047,0,rk2_n15_auto,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0047/seed_000/img_0.jpg,True,,26d75596651b28821b93e2381931d5cf39f54e300960add5606e3f0d89984bf9
gt-diagnostic-v2::rk2_n15_gt::synth_0047::seed_000,synth_0047,0,rk2_n15_gt,car body,futuristic,large,comparable,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,core/data/partedit_subset/cases/synth_0047/source.png,core/data/partedit_subset/cases/synth_0047/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0047/seed_000/img_0.jpg,True,,e5f82aa004e4b9782bd607525654f58d8b020109a3232b4ac4b88c8690050de1
gt-diagnostic-v2::endpoint_auto::synth_0048::seed_000,synth_0048,0,endpoint_auto,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0048/seed_000/img_0.jpg,True,,7b875ff81f3045c3893c0565b930a6fcb5b6dad6b00d4a753e318bbaa2b0d217
gt-diagnostic-v2::endpoint_gt::synth_0048::seed_000,synth_0048,0,endpoint_gt,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0048/seed_000/img_0.jpg,True,,a93acaef50461288ae28a60aa24dda03cad9a7a071ff209692b22938629a13e3
gt-diagnostic-v2::rk2_auto::synth_0048::seed_000,synth_0048,0,rk2_auto,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0048/seed_000/img_0.jpg,True,,48711e7a5b7d8c65a9e8b707105f1abf1373c99f66b110f5cd821a757a9d22c7
gt-diagnostic-v2::rk2_gt::synth_0048::seed_000,synth_0048,0,rk2_gt,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0048/seed_000/img_0.jpg,True,,98951f8c34604e4925e8f107cc40d0b3035c1372644f7fa85e381db17c90bee4
gt-diagnostic-v2::rk2_n15_auto::synth_0048::seed_000,synth_0048,0,rk2_n15_auto,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0048/seed_000/img_0.jpg,True,,44dcac39deeff6c4a72f825db815b5bdbc45f8647d6070f5e90611b1bba394fd
gt-diagnostic-v2::rk2_n15_gt::synth_0048::seed_000,synth_0048,0,rk2_n15_gt,car body,rusted,large,comparable,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,core/data/partedit_subset/cases/synth_0048/source.png,core/data/partedit_subset/cases/synth_0048/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0048/seed_000/img_0.jpg,True,,6215a9281e05de3a15ff9c402151ae49e3cdf1bfc2e3d12775a6a5de2c94eba0
gt-diagnostic-v2::endpoint_auto::synth_0049::seed_000,synth_0049,0,endpoint_auto,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0049/seed_000/img_0.jpg,True,,cf30360a66abbc5f6997832102b12dc64698e8c742b9fc8baa444239d1b4d341
gt-diagnostic-v2::endpoint_gt::synth_0049::seed_000,synth_0049,0,endpoint_gt,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0049/seed_000/img_0.jpg,True,,64a786c39edd04d29caba781d65979a0e39d56567e1a370ef648fd2d59134ee9
gt-diagnostic-v2::rk2_auto::synth_0049::seed_000,synth_0049,0,rk2_auto,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0049/seed_000/img_0.jpg,True,,83743c1040eeae7bb5511c93911f652ac944490b6a5a2d148df343583ebf55e0
gt-diagnostic-v2::rk2_gt::synth_0049::seed_000,synth_0049,0,rk2_gt,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0049/seed_000/img_0.jpg,True,,5b0425dede203bfaa4bedceaaa51eb2745fd35d4ec2c24f8007a61a0f3fd93ba
gt-diagnostic-v2::rk2_n15_auto::synth_0049::seed_000,synth_0049,0,rk2_n15_auto,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0049/seed_000/img_0.jpg,True,,0742cb11de59bdcc25251e39bb497df9b3bb0ed401913959387f9d41e8803b85
gt-diagnostic-v2::rk2_n15_gt::synth_0049::seed_000,synth_0049,0,rk2_n15_gt,car body,neon-lit,large,comparable,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,core/data/partedit_subset/cases/synth_0049/source.png,core/data/partedit_subset/cases/synth_0049/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0049/seed_000/img_0.jpg,True,,42e8960fd73b9b0025b2bce74c46aead56b9d4e76ee556fd94b8b5efcaef8dd2
gt-diagnostic-v2::endpoint_auto::synth_0050::seed_000,synth_0050,0,endpoint_auto,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0050/seed_000/img_0.jpg,True,,e878bc4e07a8759d64a78101783aa59fb25f51d5737f3c9c9a39b03f3b0348ec
gt-diagnostic-v2::endpoint_gt::synth_0050::seed_000,synth_0050,0,endpoint_gt,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0050/seed_000/img_0.jpg,True,,9e78ef1aceaa202d53267c6d5924ce30f1bfc7a6730e6e8751bb3f007c63d7a0
gt-diagnostic-v2::rk2_auto::synth_0050::seed_000,synth_0050,0,rk2_auto,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0050/seed_000/img_0.jpg,True,,a9aa878ada5dfefb79bfdc49f511abda4c1119980fbbdcfa9768b67307d494d9
gt-diagnostic-v2::rk2_gt::synth_0050::seed_000,synth_0050,0,rk2_gt,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0050/seed_000/img_0.jpg,True,,462744c9aad3b8f232eabbbba57947e6785d401294e81832acbb8fdb28ba59a4
gt-diagnostic-v2::rk2_n15_auto::synth_0050::seed_000,synth_0050,0,rk2_n15_auto,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0050/seed_000/img_0.jpg,True,,d885895c734b373a0669d228abe354f1cfe3d755eff0a23c29371ab661f002dd
gt-diagnostic-v2::rk2_n15_gt::synth_0050::seed_000,synth_0050,0,rk2_n15_gt,car hood,black,small,comparable,A racing-car at a highway,A racing-car with black car hood at a highway,core/data/partedit_subset/cases/synth_0050/source.png,core/data/partedit_subset/cases/synth_0050/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0050/seed_000/img_0.jpg,True,,4e1818b4317795ce4e738e0af2e1988041cdadf510cf167f036175a6deea37b6
