review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_d3a5fdc1f399,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_d3a5fdc1f399.jpg,1,0,2,2,,reviewer_1,89,gt-diagnostic-v2::endpoint_auto::synth_0002::seed_000,synth_0002,0,endpoint_auto,large,comparable,90,0,0
item_3e29367852e0,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_3e29367852e0.jpg,0,2,1,2,,reviewer_1,90,gt-diagnostic-v2::rk2_n15_gt::synth_0038::seed_000,synth_0038,0,rk2_n15_gt,large,expansion,91,0,0
item_7edc3cc786be,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_7edc3cc786be.jpg,1,2,2,2,,reviewer_1,91,gt-diagnostic-v2::rk2_n15_auto::synth_0058::seed_000,synth_0058,0,rk2_n15_auto,medium,comparable,92,1,0
item_224d0f0ee0bf,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_224d0f0ee0bf.jpg,2,1,2,2,,reviewer_1,92,gt-diagnostic-v2::rk2_gt::synth_0048::seed_000,synth_0048,0,rk2_gt,large,comparable,93,1,0
item_38f1fc23cc67,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_38f1fc23cc67.jpg,2,1,2,2,,reviewer_1,93,gt-diagnostic-v2::endpoint_gt::synth_0051::seed_000,synth_0051,0,endpoint_gt,small,comparable,94,1,0
item_8827f1ef7c0c,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_8827f1ef7c0c.jpg,2,1,2,2,,reviewer_1,94,gt-diagnostic-v2::endpoint_auto::synth_0053::seed_000,synth_0053,0,endpoint_auto,large,comparable,95,1,0
item_0d5756e51c7a,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_0d5756e51c7a.jpg,2,1,2,2,,reviewer_1,95,gt-diagnostic-v2::endpoint_gt::synth_0013::seed_000,synth_0013,0,endpoint_gt,small,comparable,96,1,0
item_f08a7197c25b,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_f08a7197c25b.jpg,0,2,0,2,,reviewer_1,96,gt-diagnostic-v2::endpoint_gt::synth_0042::seed_000,synth_0042,0,endpoint_gt,medium,comparable,97,0,0
item_23228f9cec9b,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_23228f9cec9b.jpg,2,2,2,2,,reviewer_1,97,gt-diagnostic-v2::rk2_n15_gt::synth_0054::seed_000,synth_0054,0,rk2_n15_gt,small,comparable,98,1,1
item_f860f5b5238f,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_f860f5b5238f.jpg,0,2,1,2,,reviewer_1,98,gt-diagnostic-v2::rk2_n15_gt::synth_0037::seed_000,synth_0037,0,rk2_n15_gt,small,expansion,99,0,0
item_16e7eaf6d6b7,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_16e7eaf6d6b7.jpg,1,2,1,2,,reviewer_1,99,gt-diagnostic-v2::rk2_gt::synth_0036::seed_000,synth_0036,0,rk2_gt,medium,comparable,100,1,0
item_ca3c18622a71,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_ca3c18622a71.jpg,2,2,2,2,,reviewer_1,100,gt-diagnostic-v2::endpoint_gt::synth_0016::seed_000,synth_0016,0,endpoint_gt,large,comparable,101,1,1
item_f7b51dced9ec,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_f7b51dced9ec.jpg,0,1,1,2,,reviewer_1,101,gt-diagnostic-v2::rk2_auto::synth_0009::seed_000,synth_0009,0,rk2_auto,large,comparable,102,0,0
item_96b76146da65,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_96b76146da65.jpg,2,2,2,2,,reviewer_1,102,gt-diagnostic-v2::rk2_gt::synth_0019::seed_000,synth_0019,0,rk2_gt,medium,comparable,103,1,1
item_7c59c9062e99,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_7c59c9062e99.jpg,1,2,2,2,,reviewer_1,103,gt-diagnostic-v2::endpoint_auto::synth_0041::seed_000,synth_0041,0,endpoint_auto,medium,expansion,104,1,0
item_8be51270a337,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_8be51270a337.jpg,2,2,2,2,,reviewer_1,104,gt-diagnostic-v2::rk2_n15_auto::synth_0017::seed_000,synth_0017,0,rk2_n15_auto,large,comparable,105,1,1
item_b65ebba9a164,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_b65ebba9a164.jpg,2,1,2,2,,reviewer_1,105,gt-diagnostic-v2::endpoint_gt::synth_0000::seed_000,synth_0000,0,endpoint_gt,small,comparable,106,1,0
item_651ee56198a8,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_651ee56198a8.jpg,2,1,2,2,,reviewer_1,106,gt-diagnostic-v2::endpoint_gt::synth_0048::seed_000,synth_0048,0,endpoint_gt,large,comparable,107,1,0
item_b06f3f62e1f0,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_b06f3f62e1f0.jpg,2,2,2,2,,reviewer_1,107,gt-diagnostic-v2::endpoint_auto::synth_0021::seed_000,synth_0021,0,endpoint_auto,large,comparable,108,1,1
item_c3c0b59edaf8,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_c3c0b59edaf8.jpg,2,1,2,2,,reviewer_1,108,gt-diagnostic-v2::endpoint_gt::synth_0012::seed_000,synth_0012,0,endpoint_gt,large,comparable,109,1,0
item_0303e81dd5a9,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_0303e81dd5a9.jpg,1,2,2,2,,reviewer_1,109,gt-diagnostic-v2::rk2_n15_gt::synth_0004::seed_000,synth_0004,0,rk2_n15_gt,medium,comparable,110,1,0
item_d9a9b114a4aa,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_d9a9b114a4aa.jpg,2,2,2,2,,reviewer_1,110,gt-diagnostic-v2::rk2_gt::synth_0047::seed_000,synth_0047,0,rk2_gt,large,comparable,111,1,1
item_6f7666199ef0,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_6f7666199ef0.jpg,2,1,2,2,,reviewer_1,111,gt-diagnostic-v2::rk2_auto::synth_0051::seed_000,synth_0051,0,rk2_auto,small,comparable,112,1,0
item_6c28243b84c3,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_6c28243b84c3.jpg,0,2,1,2,,reviewer_1,112,gt-diagnostic-v2::rk2_n15_gt::synth_0033::seed_000,synth_0033,0,rk2_n15_gt,medium,comparable,114,0,0
item_80818e9dc5c8,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_80818e9dc5c8.jpg,0,2,1,2,,reviewer_1,113,gt-diagnostic-v2::endpoint_auto::synth_0034::seed_000,synth_0034,0,endpoint_auto,small,expansion,115,0,0
item_56143b4d24ab,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_56143b4d24ab.jpg,0,2,1,2,,reviewer_1,114,gt-diagnostic-v2::rk2_n15_gt::synth_0009::seed_000,synth_0009,0,rk2_n15_gt,large,comparable,116,0,0
item_e102415f4d19,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_e102415f4d19.jpg,2,2,2,2,,reviewer_1,115,gt-diagnostic-v2::rk2_auto::synth_0025::seed_000,synth_0025,0,rk2_auto,medium,comparable,117,1,1
item_598b5f11dd77,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_598b5f11dd77.jpg,0,1,1,2,,reviewer_1,116,gt-diagnostic-v2::endpoint_gt::synth_0028::seed_000,synth_0028,0,endpoint_gt,small,comparable,118,0,0
item_605ee97425cc,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_605ee97425cc.jpg,0,2,2,2,,reviewer_1,117,gt-diagnostic-v2::endpoint_auto::synth_0038::seed_000,synth_0038,0,endpoint_auto,large,expansion,119,0,0
item_3d952b96ad13,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_3d952b96ad13.jpg,2,1,1,2,,reviewer_1,118,gt-diagnostic-v2::endpoint_auto::synth_0057::seed_000,synth_0057,0,endpoint_auto,large,comparable,120,1,0
item_b138bddf6937,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_b138bddf6937.jpg,0,2,2,2,,reviewer_1,119,gt-diagnostic-v2::rk2_n15_auto::synth_0032::seed_000,synth_0032,0,rk2_n15_auto,small,expansion,121,0,0
item_f0a91492a69a,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_f0a91492a69a.jpg,2,2,2,2,,reviewer_1,120,gt-diagnostic-v2::rk2_auto::synth_0022::seed_000,synth_0022,0,rk2_auto,medium,comparable,122,1,1
item_02d6f4d2dcb0,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_02d6f4d2dcb0.jpg,2,2,2,2,,reviewer_1,121,gt-diagnostic-v2::endpoint_auto::synth_0023::seed_000,synth_0023,0,endpoint_auto,small,comparable,123,1,1
item_543eef3481f2,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_543eef3481f2.jpg,1,2,1,2,,reviewer_1,122,gt-diagnostic-v2::rk2_n15_auto::synth_0040::seed_000,synth_0040,0,rk2_n15_auto,small,comparable,124,1,0
item_d46f028f517b,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_d46f028f517b.jpg,2,1,2,2,,reviewer_1,123,gt-diagnostic-v2::rk2_gt::synth_0001::seed_000,synth_0001,0,rk2_gt,medium,comparable,125,1,0
item_299f57d116cc,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_299f57d116cc.jpg,2,1,2,2,,reviewer_1,124,gt-diagnostic-v2::endpoint_auto::synth_0039::seed_000,synth_0039,0,endpoint_auto,small,expansion,126,1,0
item_cda601baf1d2,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_cda601baf1d2.jpg,0,2,1,2,,reviewer_1,125,gt-diagnostic-v2::endpoint_auto::synth_0059::seed_000,synth_0059,0,endpoint_auto,medium,comparable,127,0,0
item_afc8da6c2d1d,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_afc8da6c2d1d.jpg,0,2,2,2,,reviewer_1,126,gt-diagnostic-v2::rk2_n15_gt::synth_0044::seed_000,synth_0044,0,rk2_n15_gt,large,comparable,128,0,0
item_fc7a3393efca,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_fc7a3393efca.jpg,0,2,2,2,,reviewer_1,127,gt-diagnostic-v2::rk2_auto::synth_0037::seed_000,synth_0037,0,rk2_auto,small,expansion,129,0,0
item_ca73f9341133,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_ca73f9341133.jpg,1,2,1,2,,reviewer_1,128,gt-diagnostic-v2::endpoint_gt::synth_0041::seed_000,synth_0041,0,endpoint_gt,medium,expansion,130,1,0
item_206e9019fbf0,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_206e9019fbf0.jpg,2,2,2,2,,reviewer_1,129,gt-diagnostic-v2::rk2_gt::synth_0052::seed_000,synth_0052,0,rk2_gt,medium,comparable,131,1,1
item_7fe919153983,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_7fe919153983.jpg,2,2,2,2,,reviewer_1,130,gt-diagnostic-v2::endpoint_gt::synth_0015::seed_000,synth_0015,0,endpoint_gt,large,comparable,132,1,1
item_f777dcdfdb44,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_f777dcdfdb44.jpg,2,2,2,2,,reviewer_1,131,gt-diagnostic-v2::rk2_n15_auto::synth_0027::seed_000,synth_0027,0,rk2_n15_auto,large,comparable,133,1,1
item_5b0ff6638729,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_5b0ff6638729.jpg,0,1,1,2,,reviewer_1,132,gt-diagnostic-v2::rk2_gt::synth_0044::seed_000,synth_0044,0,rk2_gt,large,comparable,134,0,0
item_a0e9c15877aa,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_a0e9c15877aa.jpg,0,2,1,2,,reviewer_1,133,gt-diagnostic-v2::endpoint_gt::synth_0043::seed_000,synth_0043,0,endpoint_gt,small,expansion,135,0,0
item_6027f6151123,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_6027f6151123.jpg,2,2,2,2,,reviewer_1,134,gt-diagnostic-v2::rk2_n15_auto::synth_0026::seed_000,synth_0026,0,rk2_n15_auto,small,expansion,136,1,1
item_0c3e7c6fbd94,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_0c3e7c6fbd94.jpg,0,1,1,2,,reviewer_1,135,gt-diagnostic-v2::rk2_n15_auto::synth_0029::seed_000,synth_0029,0,rk2_n15_auto,small,expansion,137,0,0
item_16cc1698c3be,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_16cc1698c3be.jpg,0,0,1,2,,reviewer_1,136,gt-diagnostic-v2::endpoint_auto::synth_0004::seed_000,synth_0004,0,endpoint_auto,medium,comparable,139,0,0
item_dec327c4bfc2,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_dec327c4bfc2.jpg,2,0,2,2,,reviewer_1,137,gt-diagnostic-v2::endpoint_auto::synth_0001::seed_000,synth_0001,0,endpoint_auto,medium,comparable,140,0,0
item_186d99b3f7b4,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_186d99b3f7b4.jpg,1,0,2,2,,reviewer_1,138,gt-diagnostic-v2::rk2_n15_auto::synth_0015::seed_000,synth_0015,0,rk2_n15_auto,large,comparable,141,0,0
item_4366dbc38ef6,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_4366dbc38ef6.jpg,0,2,1,2,,reviewer_1,139,gt-diagnostic-v2::rk2_n15_auto::synth_0044::seed_000,synth_0044,0,rk2_n15_auto,large,comparable,142,0,0
item_6399ba844575,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_6399ba844575.jpg,2,1,2,2,,reviewer_1,140,gt-diagnostic-v2::rk2_auto::synth_0023::seed_000,synth_0023,0,rk2_auto,small,comparable,143,1,0
item_a73b62715810,car body,neon-lit,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,assets/source_3ae69c2a9e97.png,assets/item_a73b62715810.jpg,2,2,2,2,,reviewer_1,141,gt-diagnostic-v2::rk2_n15_auto::synth_0049::seed_000,synth_0049,0,rk2_n15_auto,large,comparable,144,1,1
item_0054b88beb5f,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_0054b88beb5f.jpg,1,1,2,2,,reviewer_1,142,gt-diagnostic-v2::rk2_auto::synth_0054::seed_000,synth_0054,0,rk2_auto,small,comparable,145,1,0
item_1ac1cc63b0d1,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_1ac1cc63b0d1.jpg,2,1,2,2,,reviewer_1,143,gt-diagnostic-v2::rk2_gt::synth_0055::seed_000,synth_0055,0,rk2_gt,large,comparable,146,1,0
item_56d5de5225f9,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_56d5de5225f9.jpg,1,1,1,2,,reviewer_1,144,gt-diagnostic-v2::rk2_auto::synth_0035::seed_000,synth_0035,0,rk2_auto,small,expansion,147,1,0
item_a7e9127cb647,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_a7e9127cb647.jpg,0,1,1,2,,reviewer_1,145,gt-diagnostic-v2::endpoint_auto::synth_0028::seed_000,synth_0028,0,endpoint_auto,small,comparable,148,0,0
item_cde7c215c7ca,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_cde7c215c7ca.jpg,2,1,2,2,,reviewer_1,146,gt-diagnostic-v2::endpoint_auto::synth_0050::seed_000,synth_0050,0,endpoint_auto,small,comparable,149,1,0
item_9073fdc9628d,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_9073fdc9628d.jpg,2,2,2,2,,reviewer_1,147,gt-diagnostic-v2::endpoint_gt::synth_0003::seed_000,synth_0003,0,endpoint_gt,large,comparable,150,1,1
item_9c74857ef807,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_9c74857ef807.jpg,2,0,2,2,,reviewer_1,148,gt-diagnostic-v2::rk2_auto::synth_0003::seed_000,synth_0003,0,rk2_auto,large,comparable,151,0,0
item_e2f0b0d2d784,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_e2f0b0d2d784.jpg,0,0,0,2,,reviewer_1,149,gt-diagnostic-v2::endpoint_auto::synth_0042::seed_000,synth_0042,0,endpoint_auto,medium,comparable,152,0,0
item_1c7b10e09e5e,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_1c7b10e09e5e.jpg,2,1,2,2,,reviewer_1,150,gt-diagnostic-v2::rk2_auto::synth_0018::seed_000,synth_0018,0,rk2_auto,medium,comparable,153,1,0
item_c29e3b99411e,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_c29e3b99411e.jpg,2,1,2,2,,reviewer_1,151,gt-diagnostic-v2::rk2_auto::synth_0048::seed_000,synth_0048,0,rk2_auto,large,comparable,154,1,0
item_692a226ab13d,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_692a226ab13d.jpg,0,1,1,2,,reviewer_1,152,gt-diagnostic-v2::endpoint_auto::synth_0009::seed_000,synth_0009,0,endpoint_auto,large,comparable,155,0,0
item_b637adaae8bb,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_b637adaae8bb.jpg,2,1,2,2,,reviewer_1,153,gt-diagnostic-v2::rk2_auto::synth_0016::seed_000,synth_0016,0,rk2_auto,large,comparable,156,1,0
item_32b2b7d66e55,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_32b2b7d66e55.jpg,2,2,2,2,,reviewer_1,154,gt-diagnostic-v2::endpoint_gt::synth_0008::seed_000,synth_0008,0,endpoint_gt,small,comparable,157,1,1
item_6b2531cc464a,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_6b2531cc464a.jpg,2,1,2,2,,reviewer_1,155,gt-diagnostic-v2::endpoint_gt::synth_0005::seed_000,synth_0005,0,endpoint_gt,medium,comparable,158,1,0
item_0a42dbb2957c,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_0a42dbb2957c.jpg,2,1,2,2,,reviewer_1,156,gt-diagnostic-v2::rk2_n15_auto::synth_0001::seed_000,synth_0001,0,rk2_n15_auto,medium,comparable,159,1,0
item_c035da712e46,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_c035da712e46.jpg,0,2,1,2,,reviewer_1,157,gt-diagnostic-v2::rk2_n15_gt::synth_0029::seed_000,synth_0029,0,rk2_n15_gt,small,expansion,160,0,0
item_479ead902529,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_479ead902529.jpg,2,0,1,2,,reviewer_1,158,gt-diagnostic-v2::endpoint_gt::synth_0017::seed_000,synth_0017,0,endpoint_gt,large,comparable,161,0,0
item_68f80bdea885,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_68f80bdea885.jpg,0,1,0,2,,reviewer_1,159,gt-diagnostic-v2::rk2_n15_auto::synth_0042::seed_000,synth_0042,0,rk2_n15_auto,medium,comparable,162,0,0
